# https://chains.trittium.cc/ and whois results
# SmartCash
IP Address|Port|Subver|Version|ASN|BGP Prefix|CC|Registry|Allocated|AS Name
116.203.139.132|9678|/SmartCash Core:1.2.8/|90028|24940|116.203.0.0/16|DE|ripencc|2011-01-17|HETZNER-AS, DE
116.203.49.215|9678|/SmartCash Core:1.2.8/|90028|24940|116.203.0.0/16|DE|ripencc|2011-01-17|HETZNER-AS, DE
155.138.140.98|9678|/SmartCash Core:1.2.8/|90028|20473|155.138.128.0/19|US|arin|2018-12-05|AS-CHOOPA, US
164.68.102.154|9678|/SmartCash Core:1.2.8/|90028|51167|164.68.102.0/23|DE|ripencc|1992-12-17|CONTABO, DE
173.82.235.15|9678|/SmartCash Core:1.2.8/|90028|35916|173.82.0.0/16|US|arin|2008-11-14|MULTA-ASN1, US
185.162.251.192|9678|/SmartCash Core:1.2.8/|90028|197540|185.162.248.0/22|DE|ripencc|2016-08-11|NETCUP-AS netcup GmbH, DE
199.247.10.156|9678|/SmartCash Core:1.2.8/|90028|20473|199.247.8.0/21|EU|ripencc|1996-04-09|AS-CHOOPA, US
202.182.118.61|9678|/SmartCash Core:1.2.8/|90028|20473|202.182.112.0/20|US|apnic|2005-10-31|AS-CHOOPA, US
207.180.221.149|9678|/SmartCash Core:1.2.8/|90028|51167|207.180.220.0/23|DE|ripencc|1996-08-21|CONTABO, DE
45.63.90.95|9678|/SmartCash Core:1.2.8/|90028|20473|45.63.80.0/20|US|arin|2015-01-02|AS-CHOOPA, US
51.15.135.186|9678|/SmartCash Core:1.2.8/|90028|12876|51.15.0.0/16|FR|ripencc|1993-09-01|Online SAS, FR
51.38.99.33|9678|/SmartCash Core:1.2.8/|90028|16276|51.38.0.0/16|FR|ripencc|1993-09-01|OVH, FR
52.74.238.113|9678|/SmartCash Core:1.2.8/|90028|16509|52.74.0.0/16|US|arin|1991-12-19|AMAZON-02, US
64.44.137.101|9678|/SmartCash Core:1.2.8/|90028|20278|64.44.0.0/16|US|arin|2017-02-21|NEXEON, US
66.242.35.135|9678|/SmartCash Core:1.2.8/|90028|14861|66.242.32.0/22|US|arin|2002-03-04|ISC-GROUP, US
80.240.23.78|9678|/SmartCash Core:1.3.0/|90030|20473|80.240.16.0/20|DE|ripencc|2005-08-12|AS-CHOOPA, US
89.149.209.148|9678|/SmartCash Core:1.2.8/|90028|60781|89.149.192.0/18|NL|ripencc|2006-02-23|LEASEWEB-NL-AMS-01 Netherlands, NL
96.30.192.110|9678|/SmartCash Core:1.2.8/|90028|20473|96.30.192.0/20|US|arin|2019-03-20|AS-CHOOPA, US
